DOMINIO,AREA,UPM,FACTOR,NUM_HOGAR,ID,PPA02,PPA03,PPA04A,PPA04B,PPA04C,PPA05,PPA06,PPA07,PPA08,PPA09,PPA10A,PPA10B,PPA11,PPA12,P03A01,P03A05A,P03A06,P03C05,P03C06,P03D03,P03D04,P03D05,P03D06,P04A02,P04C02B_2D,P04C02B_1D,P04C04B_2D,P04C04B_1D,P04C06,P04C09B,P04C10,P04C14A,P04C15A,P04C25A,P04C27,P04C33,P04C36,P04C37,P05A17A,etnicidad,PET,PEA,OCUPADOS,DESOCUPADOS,SUBVISIBLES,INACTIVOS,FORMAL_INFORMAL
3,2,349,749,4984,1,1,45,23,3,1974,1,1, ,23,2,2, , ,1,1,5,4063, , , , , , ,1,23,2,85,9,1,1,8200,1,1,1,1,1,2, ,2,1,1,1,1, , , ,2
3,2,349,749,4984,2,2,31,29,5,1987,2,1, ,23,2,2, ,4,1,1,5,4063, , , , , , ,1,23,2,78,8,2, ,6000,2,2,4,8,3,2, ,2,1,1,1,1, , , ,2
3,2,349,749,4989,1,1,38,10,12,1980,1,3, ,25,2,2, , ,1,1,5,4063, , , , , , ,1,23,2,85,9,2, ,4000,2,2,4,1,1,2, ,2,2,1,1,1, , , ,2
2,1,350,1073,5010,3,2,32,12,2,1987,3,3, ,25,7,1,2,0,1,1,5,4063, , , , , , ,2,52,5,47,4,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,2
1,1,1,289,4,2,2,49,7,5,1969,3,3, ,25,3,2, ,0,1,1,6,4061, , , , , , ,1,23,2,85,9,1,2,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,7,555,94,4,2,27,15,6,1991,3,3, ,25,3,1,2,1,1,1,5,4061,2, ,1,1,4,1,1,73,7,73,8,2, ,5000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,8,428,110,1,1,59,23,7,1959,1,3, ,25,2,2, , ,1,1,5,4061, , , , , , ,1,21,2,41,3,5, , , , ,2,1, , , ,2,2,1,1,1, , , ,2
1,1,13,267,196,1,2,34,27,8,1984,1,3, ,25,7,2, ,0,1,1,5,4061, , , , , , ,1,21,2,73,8,2, ,10000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
3,2,26,612,385,3,1,28,31,12,1990,3,3, ,25,7,2, , ,1,1,5,4061,2, ,1,1,4,1,1,21,2,74,8,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,2
1,1,64,478,1010,4,1,41,10,1,1978,3,3, ,25,7,1,2, ,1,1,5,4061, , , , , , ,1,21,2,84,9,1, ,5000,1,1,1,1,4,2, ,2,2,1,1,1, , , ,2
3,2,335,1363,4787,1,1,50,21,1,1969,1,3, ,25,1,2, , ,1,1,5,4061, , , , , , ,1,24,2,73,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,3,337,37,1,1,49,11,6,1969,1,3, ,25,2,2, , ,1,1,5,4043, , , , , , ,1,42,4,82,8,2, ,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,3,337,37,2,2,49,16,1,1969,2,3, ,25,2,2, ,2,1,1,5,4043, , , , , , ,1,26,2,86,9,2, ,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,4,397,47,3,2,30,27,12,1988,3,3, ,25,7,1,2,0,1,1,5,4043, , , , , , ,1,23,2,85,9,2, ,5500,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
1,1,4,397,58,1,1,37,20,12,1981,1,3, ,25,2,2, , ,1,1,5,4043, , , , , , ,1,42,4,74,8,2, ,14000,2,2,4,1,4,2, ,2,2,1,1,1, , , ,2
1,1,4,397,60,1,2,47,12,4,1971,1,3, ,25,3,2, ,1,1,1,5,4043, , , , , , ,1,26,2,86,9,1, ,12000,2,2,4,1,1,2, ,2,2,1,1,1, , , ,2
1,1,5,568,66,2,2,44,8,9,1974,2,3, ,25,2,2, ,2,1,1,5,4043, , , , , , ,1,52,5,47,4,2, ,2750,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
1,1,7,555,94,2,2,62,9,8,1956,2,3, ,25,2,2, ,2,1,1,5,4043, , , , , , ,1,26,2,86,9,5, , , , ,2,8, , , ,2,2,1,1,1, ,1, ,2
1,1,7,555,97,3,2,50,15,6,1968,3,3, ,25,7,1,2,0,1,1,5,4043, , , , , , ,1,43,4,23,2,2, ,7250,1,1,1,1,5,2, ,2,2,1,1,1, , , ,2
1,1,8,428,108,3,2,32,8,1,1987,3,3, ,25,7,1,2,0,1,1,5,4043, , , , , , ,1,43,4,84,9,1,2,5000,2,2,4,1,12,2, ,2,2,1,1,1, , , ,2
1,1,9,371,131,2,2,29,15,6,1990,3,3, ,25,7,1,1,0,1,1,5,4043,1,3,1,1,4,1,1,32,3,86,9,2, ,5000,1,1,1,1,3,2, ,2,2,1,1,1, ,1, ,2
1,1,10,779,147,2,2,60,6,12,1958,2,3, ,25,2,2, ,2,1,1,5,4043, , , , , , ,1,13,1,85,9,2, ,6000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,27,504,401,4,2,24,8,10,1994,3,3, ,25,7,1,1,0,1,1,5,4043,2, ,1,1,4,1,1,42,4,84,9,1,2,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,51,491,797,3,2,32,30,5,1986,3,3, ,25,7,1,2,0,1,1,5,4043, , , , , , ,1,26,2,85,9,2, ,5400,2,2,4,1,3,2, ,2,2,1,1,1, , , ,2
1,1,63,430,999,3,2,25,11,4,1994,3,3, ,25,7,1,2,0,1,1,5,4043,1,98,1,1,4,1,1,43,4,78,8,2, ,4000,1,1,4,1,3,2, ,2,2,1,1,1, , , ,1
1,1,99,409,1584,2,2,37,12,8,1981,2,3, ,25,2,2, ,1,1,1,5,4043, , , , , , ,1,43,4,69,8,2,1,5000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,116,555,1852,2,2,29,10,3,1990,2,3, ,25,2,2, ,0,1,1,5,4043,1,98,1,1,1,1,1,24,2,94,10,2, ,3800,2,2,4,1,2,2, ,2,2,1,1,1, , , ,2
1,1,116,555,1853,2,1,31,24,10,1987,2,3, ,25,1,2, , ,1,1,5,4043, , , , , , ,3,51,5,56,4,2, ,3800,1,1,1,1,3,1,1,2,2,1,1,1, ,1, ,2
2,1,196,418,2955,3,2,25,1,10,1993,3,3, ,25,7,1,1,0,1,1,5,4043,1,6,1,1,4,1,1,52,5,47,4,2, ,3500,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,279,452,4073,3,2,36,9,1,1983,3,3, ,25,5,1,2,1,1,1,5,4043, , , , , , ,1,32,3,86,9,1,1,8000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
3,2,297,802,4312,2,2,30,16,2,1989,2,5,17,25,2,2, ,2,1,1,5,4043, , , , , , ,1,52,5,85,9,2, ,4400,1,1,1,1,2,2, ,2,1,1,1,1, , , ,2
1,1,86,234,1373,2,2,68,2,4,1950,2,3, ,25,2,2, ,4,1,1,5,4039, , , , , , ,1,33,3,85,9,1, ,7000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
2,1,150,493,2333,3,2,31,12,10,1987,3,3, ,25,1,2, ,0,1,1,5,4039, , , , , , ,1,23,2,85,9,1,2,4000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,217,694,3265,1,1,54,18,1,1965,1,3, ,25,2,2, , ,1,1,5,4039, , , , , , ,1,34,3,84,9,1, ,3500,1,1,1,1,4,2, ,2,2,1,1,1, , , ,2
2,1,255,1271,3771,1,1,56,19,2,1963,1,5,10,25,1,2, , ,1,1,5,4039, , , , , , ,1,24,2,94,10,2, ,10000,1,1,1,1,2,2, ,2,1,1,1,1, , , ,1
3,2,297,802,4302,3,2,27,24,4,1992,3,5,17,25,7,1,2,0,1,1,5,4039,1,3,1,1,2,1,1,23,2,85,9,2, ,2300,1,1,1,1,2,2, ,2,1,1,1,1, , , ,2
3,2,297,802,4305,1,1,52,29,8,1966,1,5,17,25,2,2, , ,1,1,5,4039, , , , , , ,1,31,3,84,9,1, ,7000,1,1,4,1,3,2, ,2,1,1,1,1, , , ,2
3,2,297,802,4305,5,2,37,30,12,1981,10,5,17,25,7,2, ,0,1,1,5,4039, , , , , , ,1,24,2,99,10,2, ,10000,2,2,4,1,3,2, ,2,1,1,1,1, , , ,2
2,1,310,902,4471,1,2,37,21,1,1982,1,3, ,25,4,2, ,1,1,1,5,4039, , , , , , ,1,23,2,84,9,1, ,4000,2,2,1,1,1,2, ,2,2,1,1,1, , , ,2
3,2,351,448,5030,3,2,27,29,12,1991,3,3, ,25,7,1,2,0,1,1,5,4039,1,1,1,1,1,5,1,52,5,61,5,1, ,4200,1,1,4,1,4,2, ,2,2,1,1,1, , , ,2
3,2,353,1269,5067,2,2,45,21,11,1973,2,3, ,25,2,2, ,2,1,1,5,4039, , , , , , ,1,23,2,85,9,1,2,3500,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,133,619,2092,1,1,53,18,3,1966,1,3, ,25,2,2, , ,1,1,5,4038, , , , , , ,1,26,2,94,10,2, ,4000,2,2,4,1,3,2, ,2,2,1,1,1, , , ,2
3,2,303,1155,4375,1,1,50,15,12,1968,1,3, ,25,7,2, , ,1,1,5,4038, , , , , , ,1,13,1,85,9,2, ,5000,1,1,1,1,1,2, ,2,2,1,1,1, , , ,2
2,1,223,490,3353,1,1,32,3,4,1987,1,3, ,25,2,2, , ,1,1,5,4034, , , , , , ,1,43,4,85,9,1, ,2950,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
2,1,255,1271,3773,1,1,64,17,2,1955,1,3, ,25,2,2, , ,1,1,5,4034, , , , , , ,1,13,1,85,9,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,255,1271,3773,4,2,41,27,12,1977,3,3, ,25,7,1,2,0,1,1,5,4034, , , , , , ,1,14,1,47,4,2, ,5000,1,1,4,1,3,2, ,2,2,1,1,1, , , ,1
3,2,268,1442,3936,2,2,61,31,1,1958,2,5,10,10,1,2, ,3,1,1,5,4034, , , , , , ,1,23,2,85,9,1,1,8400,1,1,1,1,2,2, ,2,1,1,1,1, , , ,2
2,1,339,744,4845,2,2,34,30,10,1984,2,3, ,25,1,2, ,1,1,1,6,4033, , , , , , ,1,23,2,85,9,1,1,5500,1,1,1,1,2,1,1,2,2,1,1,1, , , ,2
1,1,100,684,1600,1,1,51,24,9,1968,1,3, ,25,2,2, , ,1,1,5,4029, , , , , , ,1,33,3,65,6,2, ,30000,2,2,4,1,3,2, ,2,2,1,1,1, , , ,1
1,1,3,337,44,3,1,26,14,1,1993,3,3, ,25,7,1,2, ,1,1,5,4026,2, ,1,1,4,1,1,24,2,41,3,2,2,8000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,7,555,94,1,1,65,30,1,1954,1,3, ,25,2,2, , ,1,1,5,4026, , , , , , ,1,14,1,41,3,6, , , , ,1,2, , , ,2,2,1,1,1, , , ,2
1,1,7,555,97,5,1,43,15,6,1975,3,3, ,25,7,1,2, ,1,1,5,4026, , , , , , ,1,52,5,47,4,6, , , , ,2,1, , , ,2,2,1,1,1, , , ,2
1,1,11,275,153,2,1,43,13,11,1975,3,3, ,25,7,2, , ,1,1,5,4026, , , , , , ,1,32,3,35,2,2, ,8000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
1,1,17,499,251,5,1,75,17,11,1943,7,3, ,25,6,2, , ,1,1,5,4026, , , , , , ,1,21,2,41,3,2, ,7000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
3,2,26,612,378,4,2,31,22,7,1987,3,3, ,25,7,1,2,0,1,1,5,4026, , , , , , ,1,13,1,64,6,2, ,7000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,100,684,1595,1,1,47,15,11,1971,1,3, ,25,2,2, , ,1,1,5,4026, , , , , , ,1,43,4,69,8,5, , , , ,4,11, , , ,2,2,1,1,1, , , ,2
1,1,100,684,1598,1,1,59,2,8,1959,1,3, ,25,2,2, , ,1,1,5,4026, , , , , , ,1,31,3,42,3,1, ,2800,2,2,4,1,3,2, ,2,2,1,1,1, , , ,2
2,1,150,493,2331,1,1,57,25,9,1961,1,3, ,25,2,2, , ,1,1,5,4026, , , , , , ,1,21,2,84,9,1,2,8000,1,1,1,1,1,2, ,2,2,1,1,1, , , ,2
3,2,217,694,3279,1,1,31,18,10,1987,1,3, ,25,1,1,4, ,1,1,5,4026, , , , , , ,1,31,3,84,9,1, ,8000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
3,2,335,1363,4795,1,1,46,17,3,1973,1,3, ,25,5,2, , ,1,1,5,4026, , , , , , ,1,52,5,47,4,5, , , , ,4,1, , , ,1,2,1,1,1, , , ,2
1,1,1,289,3,2,1,43,19,6,1976,3,3, ,25,7,1,1, ,1,1,5,4021, , , , , , ,1,23,2,85,9,2, ,8000,2,2,4,1,1,2, ,2,2,1,1,1, , , ,2
1,1,9,371,131,1,2,58,15,6,1961,1,3, ,25,5,2, ,1,1,1,5,4020, , , , , , ,1,32,3,86,9,2, ,6000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,183,467,2769,2,2,33,3,4,1986,2,5,10,10,2,2, ,1,1,1,5,4020, , , , , , ,1,34,3,86,9,1,1,4025,2,2,4,1,2,1,1,2,1,1,1,1, , , ,2
3,2,206,1078,3112,4,1,32,15,6,1986,3,3, ,25,2,1,2, ,1,1,5,4020, , , , , , ,1,53,5,86,9,1,1,3800,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,216,1250,3254,5,2,24,18,4,1995,3,3, ,25,7,1,2,0,1,1,5,4020,2, ,1,1,2,1,1,32,3,86,9,1,2,3500,2,2,4,98,2,2, ,2,2,1,1,1, , , ,2
1,1,2,683,16,1,1,54,17,2,1965,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,3,337,30,2,1,74,23,2,1945,8,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,93,9,10,2,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,2
1,1,3,337,43,1,1,40,12,11,1978,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,5,568,64,2,2,59,2,2,1960,3,3, ,25,7,1,1,2,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,12, , , ,2,2,1,1,1, ,1, ,2
1,1,6,484,79,1,1,32,15,6,1986,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,12,2,2, ,6000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,10,779,137,2,1,30,12,9,1988,3,3, ,25,7,1,1, ,1,1,5,4013, , , , , , ,1,26,2,69,8,2, ,10000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,10,779,140,2,2,34,30,6,1984,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,26,2,84,9,1,1,6000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,10,779,142,1,1,56,11,10,1962,1,3, ,25,1,2, , ,1,1,5,4013, , , , , , ,1,24,2,84,9,1, ,18000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,10,779,145,2,2,55,17,5,1964,2,3, ,25,2,2, ,3,1,1,5,4013, , , , , , ,1,26,2,69,8,1,2,18000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,10,779,145,4,2,30,16,5,1989,3,3, ,25,7,1,2,0,1,1,5,4013, , , , , , ,1,26,2,84,9,1, ,14000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,10,779,145,5,2,27,21,2,1992,3,3, ,25,7,1,2,0,1,1,5,4013,2, ,1,1,1,1,1,34,3,84,9,1,2,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,11,275,153,1,1,73,11,6,1945,1,3, ,25,7,2, , ,1,1,5,4013, , , , , , ,1,23,2,85,9,1, ,5000,1,1,1,1,2,2, ,2,2,1,1,1, ,1, ,2
1,1,12,302,181,3,2,35,23,12,1983,3,3, ,25,4,1,1,0,1,1,5,4013, , , , , , ,1,34,3,69,8,2, ,4500,1,1,4,1,3,2, ,2,2,1,1,1, , , ,1
1,1,14,352,201,2,2,57,26,11,1961,2,3, ,25,2,2, ,5,1,1,5,4013, , , , , , ,1,26,2,94,10,2, ,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,14,352,201,3,2,36,20,5,1982,3,3, ,25,1,1,2,2,1,1,5,4013, , , , , , ,1,26,2,94,10,2, ,5000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,15,306,219,3,2,29,13,1,1990,3,3, ,25,7,1,2,0,1,1,5,4013,2, ,1,1,4,1,1,41,4,84,9,2, ,3000,1,1,1,1,2,1,1,2,2,1,1,1, , , ,2
1,1,22,462,326,1,1,46,18,2,1973,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,11, , , ,2,2,1,1,1, ,1, ,2
1,1,30,300,450,1,2,57,2,1,1962,1,3, ,25,2,2, ,4,1,1,5,4013, , , , , , ,1,42,4,58,5,2, ,4000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,33,434,496,2,2,50,4,9,1968,3,3, ,25,7,2, ,0,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,2
1,1,34,269,499,1,2,38,5,6,1980,1,3, ,25,7,1,2,0,1,1,5,4013, , , , , , ,1,26,2,86,9,1, ,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,34,269,507,1,1,61,9,8,1957,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,84,9,1,2,15000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,39,354,598,3,1,43,2,11,1976,3,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,26,2,80,8,2, ,8000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
1,1,45,199,699,3,2,25,11,11,1993,3,3, ,25,7,1,2,0,1,1,5,4013,1,3,1,1,4,1,1,52,5,69,8,2, ,7000,1,1,4,1,3,2, ,2,2,1,1,1, , , ,2
1,1,45,199,703,2,2,50,12,3,1969,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,11,1,84,9,1,2,10000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,49,199,758,2,1,34,21,12,1984,3,3, ,25,7,1,1, ,1,1,5,4013, , , , , , ,1,26,2,69,8,2, ,6400,2,2,4,1,3,2, ,2,2,1,1,1, , , ,2
1,1,52,523,823,3,2,38,26,7,1980,3,3, ,25,4,1,2,0,1,1,5,4013, , , , , , ,1,26,2,69,8,2, ,6000,1,1,4,1,3,2, ,2,2,1,1,1, , , ,2
1,1,57,609,902,1,1,30,22,7,1988,1,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,26,2,31,2,2, ,5500,1,1,1,1,1,2, ,2,2,1,1,1, , , ,2
1,1,58,1039,916,1,2,38,10,11,1980,1,3, ,25,1,2, ,2,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,59,490,921,3,2,35,24,5,1984,4,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,26,2,69,8,2, ,8000,2,2,4,1,3,2, ,2,2,1,1,1, , , ,1
1,1,59,490,929,3,2,27,5,12,1991,3,3, ,25,7,1,2,0,1,1,5,4013,2, ,1,1,4,1,1,42,4,64,6,2, ,2900,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,61,362,970,1,1,50,3,6,1968,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,85,9,1,2,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,62,392,982,1,1,60,6,6,1958,1,3, ,25,1,2, , ,1,1,5,4013, , , , , , ,1,43,4,84,9,1, ,6000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,63,430,999,2,2,53,18,7,1966,2,3, ,25,2,2, ,3,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,64,478,1010,3,1,41,10,1,1978,3,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,96,9,84,9,1,2,4000,1,1,1,1,4,2, ,2,2,1,1,1, , , ,2
1,1,72,705,1145,1,1,46,23,8,1972,1,5,11,11,2,2, , ,1,1,5,4013, , , , , , ,1,75,7,14,2,6, , , , ,2,1, , , ,2,1,1,1,1, , , ,2
1,1,77,1355,1202,2,2,45,12,10,1972,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,23,2,85,9,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,86,234,1373,1,1,70,2,12,1949,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,14,1,81,1,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
1,1,99,409,1575,3,1,34,8,3,1984,3,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,12, , , ,2,2,1,1,1, , , ,2
2,1,131,591,2057,3,1,30,27,4,1989,3,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,131,591,2057,4,2,33,4,9,1985,3,3, ,25,7,1,2,0,1,1,5,4013, , , , , , ,1,26,2,69,8,9, , , , ,4,1,1,2, ,2,2,1,1,1, , , ,1
3,2,185,550,2808,1,1,29,11,11,1989,1,3, ,25,2,2, , ,1,1,5,4013,1,5,1,1,2,1,1,52,5,47,4,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,195,603,2939,1,1,40,5,5,1979,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,195,603,2941,1,2,47,15,6,1971,1,3, ,25,6,2, ,2,1,1,5,4013, , , , , , ,1,93,9,84,9,1,2,7000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
3,2,199,511,3003,1,1,39,20,7,1979,1,3, ,25,2,1,5, ,1,1,5,4013, , , , , , ,1,26,2,84,9,1, ,6000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
3,2,206,1078,3119,3,1,33,29,5,1985,3,3, ,25,7,1,2, ,1,1,5,4013, , , , , , ,1,34,3,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
3,2,279,452,4081,2,1,32,21,10,1986,3,3, ,25,7,1,1, ,1,1,5,4013, , , , , , ,1,52,5,47,4,9, , , , ,4,1,1,2, ,2,2,1,1,1, , , ,1
3,2,279,452,4085,1,1,39,2,10,1979,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, ,1, ,2
3,2,279,452,4085,2,2,35,15,1,1984,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
3,2,297,802,4306,2,2,46,8,5,1973,3,5,17,17,3,2, ,2,1,1,5,4013, , , , , , ,1,52,5,47,4,5, , , , ,4,5, , , ,2,1,1,1,1, ,1, ,2
2,1,309,660,4456,1,2,34,19,8,1984,1,3, ,25,1,2, ,3,1,1,5,4013, , , , , , ,1,33,3,69,8,5, , , , ,2,1, , , ,2,2,1,1,1, , , ,2
2,1,309,660,4456,2,1,43,16,6,1975,2,3, ,25,1,2, , ,1,1,5,4013, , , , , , ,1,14,1,47,4,2, ,8000,1,1,2,8,3,2, ,2,2,1,1,1, , , ,2
2,1,312,543,4515,2,2,40,2,5,1979,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
3,2,330,873,4729,3,2,25,23,10,1993,3,3, ,25,7,1,1,0,1,1,5,4013,2, ,1,1,4,1,1,41,4,86,9,1, ,3800,1,1,1,1,2,1,1,2,2,1,1,1, , , ,2
2,1,339,744,4849,2,2,39,7,8,1979,2,3, ,25,2,2, ,2,1,1,5,4013, , , , , , ,1,26,2,69,8,5, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,339,744,4851,2,2,38,4,4,1981,2,3, ,25,2,2, ,4,1,1,5,4013, , , , , , ,1,24,2,64,6,2, ,10000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
2,1,339,744,4852,1,1,52,28,11,1966,1,3, ,25,2,2, , ,1,1,5,4013, , , , , , ,1,26,2,69,8,6, , , , ,4,1, , , ,2,2,1,1,1, , , ,2
2,1,339,744,4852,2,2,46,11,6,1972,2,3, ,25,2,2, ,3,1,1,5,4013, , , , , , ,1,26,2,69,8,2, ,8000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,1
1,1,11,275,150,2,2,60,7,8,1958,2,3, ,25,2,2, ,2,1,1,5,4012, , , , , , ,1,43,4,64,6,2,2,12000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,16,525,236,2,2,44,15,10,1974,3,3, ,25,4,1,1,0,1,1,5,4012, , , , , , ,1,23,2,85,9,2, ,4000,1,1,1,1,3,2, ,2,2,1,1,1, ,1, ,2
1,1,17,499,250,2,2,35,15,11,1983,2,3, ,25,2,2, ,3,1,1,5,4012, , , , , , ,1,14,1,64,6,2, ,12000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,24,398,352,3,2,33,23,12,1985,3,3, ,25,7,1,2,0,1,1,5,4012, , , , , , ,1,91,9,47,4,2, ,12000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,32,348,482,1,1,52,12,6,1966,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,23,2,85,9,1,2,6000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,34,269,512,1,1,57,8,3,1962,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,24,2,69,8,2, ,8500,1,1,1,1,1,2, ,2,2,1,1,1, , , ,2
1,1,45,199,699,1,1,56,27,7,1962,1,3, ,25,1,2, , ,1,1,5,4012, , , , , , ,1,33,3,84,9,1,2,6000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
1,1,57,609,891,1,1,66,3,3,1953,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,24,2,22,2,2, ,12000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,61,362,962,1,1,32,16,12,1986,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,33,3,64,6,2, ,5000,1,1,1,1,2,2, ,2,2,1,1,1, , , ,2
1,1,62,392,974,1,1,64,14,4,1955,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,14,1,10,2,2, ,12000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,86,234,1372,1,2,56,31,1,1963,1,3, ,25,7,2, ,2,1,1,5,4012, , , , , , ,1,24,2,69,8,2, ,6000,1,1,1,1,3,2, ,2,2,1,1,1, , , ,2
1,1,99,409,1584,1,1,36,13,3,1983,1,3, ,25,2,2, , ,1,1,5,4012, , , , , , ,1,14,1,64,6,2,1,5000,1,1,1,1,3,1,1,2,2,1,1,1, , , ,2
